-18.7	1.467
-18.656	1.4715
-18.612	1.509
-18.568	1.518
-18.524	1.5195
-18.48	1.542
-18.436	1.56
-18.392	1.563
-18.348	1.5825
-18.304	1.593
-18.26	1.6095
-18.216	1.617
-18.172	1.6215
-18.128	1.6275
-18.084	1.6275
-18.04	1.6275
-17.996	1.6335
-17.952	1.6335
-17.908	1.6395
-17.864	1.6635
-17.82	1.668
-17.776	1.671
-17.732	1.6785
-17.688	1.6815
-17.644	1.683
-17.6	1.6875
-17.556	1.6875
-17.512	1.6965
-17.468	1.701
-17.424	1.71
-17.38	1.722
-17.336	1.7295
-17.292	1.7445
-17.248	1.749
-17.204	1.7565
-17.16	1.7565
-17.116	1.761
-17.072	1.767
-17.028	1.773
-16.984	1.7865
-16.94	1.788
-16.896	1.809
-16.852	1.8105
-16.808	1.821
-16.764	1.824
-16.72	1.8255
-16.676	1.8255
-16.632	1.8285
-16.588	1.8285
-16.544	1.8315
-16.5	1.8375
-16.456	1.842
-16.412	1.842
-16.368	1.845
-16.324	1.848
-16.28	1.848
-16.236	1.851
-16.192	1.8525
-16.148	1.854
-16.104	1.8585
-16.06	1.8585
-16.016	1.8615
-15.972	1.8615
-15.928	1.8615
-15.884	1.8615
-15.84	1.863
-15.796	1.8615
-15.752	1.8615
-15.708	1.8615
-15.664	1.8615
-15.62	1.863
-15.576	1.8645
-15.532	1.866
-15.488	1.866
-15.444	1.869
-15.4	1.878
-15.356	1.878
-15.312	1.878
-15.268	1.878
-15.224	1.887
-15.18	1.887
-15.136	1.887
-15.092	1.887
-15.048	1.878
-15.004	1.887
-14.96	1.8885
-14.916	1.89
-14.872	1.8915
-14.828	1.8915
-14.784	1.896
-14.74	1.896
-14.696	1.9005
-14.652	1.9005
-14.608	1.9005
-14.564	1.9005
-14.52	1.9005
-14.476	1.902
-14.432	1.905
-14.388	1.908
-14.344	1.908
-14.3	1.9125
-14.256	1.914
-14.212	1.917
-14.168	1.926
-14.124	1.926
-14.08	1.926
-14.036	1.926
-13.992	1.926
-13.948	1.917
-13.904	1.9155
-13.86	1.914
-13.816	1.9095
-13.772	1.908
-13.728	1.905
-13.684	1.905
-13.64	1.905
-13.596	1.905
-13.552	1.905
-13.508	1.896
-13.464	1.8885
-13.42	1.863
-13.376	1.8615
-13.332	1.8615
-13.288	1.857
-13.244	1.857
-13.2	1.8495
-13.156	1.8495
-13.112	1.8495
-13.068	1.8465
-13.024	1.8465
-12.98	1.842
-12.936	1.839
-12.892	1.836
-12.848	1.836
-12.804	1.833
-12.76	1.8285
-12.716	1.8285
-12.672	1.8225
-12.628	1.821
-12.584	1.821
-12.54	1.8135
-12.496	1.8045
-12.452	1.8015
-12.408	1.7835
-12.364	1.7805
-12.32	1.779
-12.276	1.7535
-12.232	1.749
-12.188	1.7475
-12.144	1.7385
-12.1	1.734
-12.056	1.7325
-12.012	1.722
-11.968	1.7085
-11.924	1.698
-11.88	1.6965
-11.836	1.692
-11.792	1.6875
-11.748	1.686
-11.704	1.68
-11.66	1.668
-11.616	1.6545
-11.572	1.65
-11.528	1.6485
-11.484	1.644
-11.44	1.644
-11.396	1.6365
-11.352	1.6365
-11.308	1.6215
-11.264	1.62
-11.22	1.6125
-11.176	1.608
-11.132	1.593
-11.088	1.56
-11.044	1.5465
-11	1.5435
-10.956	1.542
-10.912	1.5315
-10.868	1.53
-10.824	1.524
-10.78	1.5
-10.736	1.4895
-10.692	1.488
-10.648	1.485
-10.604	1.482
-10.56	1.4685
-10.516	1.467
-10.472	1.4505
-10.428	1.4235
-10.384	1.419
-10.34	1.3965
-10.296	1.3875
-10.252	1.3815
-10.208	1.3755
-10.164	1.374
-10.12	1.368
-10.076	1.359
-10.032	1.3575
-9.988	1.35
-9.944	1.347
-9.9	1.3365
-9.856	1.3335
-9.812	1.314
-9.768	1.308
-9.724	1.3005
-9.68	1.278
-9.636	1.2285
-9.592	1.2195
-9.548	1.212
-9.504	1.203
-9.46	1.1925
-9.416	1.1895
-9.372	1.1745
-9.328	1.167
-9.284	1.1655
-9.24	1.1355
-9.196	1.125
-9.152	1.116
-9.108	1.0935
-9.064	1.08
-9.02	1.077
-8.976	1.071
-8.932	1.059
-8.888	1.029
-8.844	1.026
-8.8	1.005
-8.756	0.981
-8.712	0.9675
-8.668	0.945
-8.624	0.9315
-8.58	0.918
-8.536	0.9045
-8.492	0.888
-8.448	0.876
-8.404	0.855
-8.36	0.834
-8.316	0.822
-8.272	0.822
-8.228	0.816
-8.184	0.8115
-8.14	0.789
-8.096	0.7665
-8.052	0.747
-8.008	0.726
-7.964	0.705
-7.92	0.6975
-7.876	0.6885
-7.832	0.6705
-7.788	0.666
-7.744	0.6465
-7.7	0.639
-7.656	0.624
-7.612	0.606
-7.568	0.5535
-7.524	0.549
-7.48	0.5445
-7.436	0.528
-7.392	0.4935
-7.348	0.4515
-7.304	0.4395
-7.26	0.432
-7.216	0.4245
-7.172	0.4065
-7.128	0.3795
-7.084	0.3525
-7.04	0.3525
-6.996	0.3465
-6.952	0.333
-6.908	0.3315
-6.864	0.3135
-6.82	0.264
-6.776	0.246
-6.732	0.2295
-6.688	0.1995
-6.644	0.153
-6.6	0.135
-6.556	0.1215
-6.512	0.105
-6.468	0.078
-6.424	0.0525
-6.38	0.0495
-6.336	0.042
-6.292	0.012
-6.248	-0.0165
-6.204	-0.0345
-6.16	-0.063
-6.116	-0.09
-6.072	-0.0945
-6.028	-0.1215
-5.984	-0.1575
-5.94	-0.198
-5.896	-0.2325
-5.852	-0.2505
-5.808	-0.255
-5.764	-0.2595
-5.72	-0.2775
-5.676	-0.3225
-5.632	-0.351
-5.588	-0.357
-5.544	-0.3615
-5.5	-0.372
-5.456	-0.402
-5.412	-0.4395
-5.368	-0.474
-5.324	-0.501
-5.28	-0.5145
-5.236	-0.522
-5.192	-0.537
-5.148	-0.5895
-5.104	-0.5895
-5.06	-0.6105
-5.016	-0.657
